iteration	parallelism_type	start_ts	end_ts	duration_ns	kernel_name	collective_name	in_msg_nelems	group_desc	group_ranks	dtype	bytes
10	PP	6927252779983377	6927254275702038	1495718661	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)						33554432
10	DP	6927254279993509	6927254426735942	146742433	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	65669120.0	mesh_dp_shard	[8, 12]	BFloat16	131338240
10	DP	6927254426738406	6927254481121453	54383047	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927254481123229	6927254552882545	71759316	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927254552893649	6927254626944250	74050601	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927254626963834	6927254699380076	72416242	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927254699392971	6927254770923457	71530486	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927254770932001	6927254843367762	72435761	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927254843403890	6927254914934535	71530645	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927254914941671	6927254990318762	75377091	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927254990341546	6927255063584984	73243438	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927255063627447	6927255136696582	73069135	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927255136724965	6927255210813231	74088266	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927255210839439	6927255283251200	72411761	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927255283264672	6927255353579547	70314875	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927255353581691	6927255426231147	72649456	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927255426261675	6927255497469090	71207415	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	DP	6927255497510018	6927255561080955	63570937	ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_allgather_base	27267072.0	mesh_dp_shard	[8, 12]	BFloat16	54534144
10	PP	6927256862631896	6927256876071993	13440097	ncclDevKernel_SendRecv(ncclDevKernelArgsStorage<4096ul>)						33554432
10	DP	6927258867721985	6927259221609208	353887223	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	131338240.0	mesh_dp_shard	[8, 12]	Float	525352960
10	DP	6927259221978742	6927259367608608	145629866	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144.0	mesh_dp_shard	[8, 12]	Float	218136576
10	DP	6927259367980447	6927259513948391	145967944	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144.0	mesh_dp_shard	[8, 12]	Float	218136576
10	DP	6927259514314342	6927259657914649	143600307	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144.0	mesh_dp_shard	[8, 12]	Float	218136576
10	DP	6927259658281975	6927259804183840	145901865	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144.0	mesh_dp_shard	[8, 12]	Float	218136576
10	DP	6927259804550366	6927259950520422	145970056	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144.0	mesh_dp_shard	[8, 12]	Float	218136576
10	DP	6927259950905029	6927260097832585	146927556	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144.0	mesh_dp_shard	[8, 12]	Float	218136576
10	DP	6927260098205031	6927260243246100	145041069	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144.0	mesh_dp_shard	[8, 12]	Float	218136576
10	DP	6927260243604050	6927260389083164	145479114	ncclDevKernel_ReduceScatter_Sum_f32_RING_LL(ncclDevKernelArgsStorage<4096ul>)	_reduce_scatter_base	54534144.0	mesh_dp_shard	[8, 12]	Float	218136576
